order_id,customer_id,product_id,order_date,quantity,discount,price,sales,profit
2724,154,57,2023-04-24 11:00:00,3,0.1,1488.29,4018.38,1040.59
2725,274,40,2023-04-24 12:00:00,2,0.25,1746.69,2620.04,251.67
2726,96,118,2023-04-24 13:00:00,6,0.25,219.62,988.29,201.01
2727,214,80,2023-04-24 14:00:00,6,0.2,1982.78,9517.34,599.86
2728,294,128,2023-04-24 15:00:00,7,0.2,1709.85,9575.16,723.2
2729,209,173,2023-04-24 16:00:00,5,0.21,716.65,2830.77,618.94
2730,343,35,2023-04-24 17:00:00,8,0.2,1270.49,8131.14,550.76
2731,88,3,2023-04-24 18:00:00,7,0.12,1975.95,12171.85,2420.24
2732,306,120,2023-04-24 19:00:00,2,0.2,776.74,1242.78,130.5
2733,264,5,2023-04-24 20:00:00,1,0.27,126.88,92.62,11.67
2734,425,11,2023-04-24 21:00:00,9,0.1,116.19,941.14,77.56
2735,390,126,2023-04-24 22:00:00,5,0.28,1382.35,4976.46,558.19
2736,325,71,2023-04-24 23:00:00,5,0.0,1902.42,9512.1,2428.66
2737,428,117,2023-04-25 00:00:00,4,0.1,1124.17,4047.01,848.74
2738,377,184,2023-04-25 01:00:00,2,0.04,724.47,1390.98,399.82
2739,320,138,2023-04-25 02:00:00,5,0.04,1604.98,7703.9,479.08
2740,157,106,2023-04-25 03:00:00,2,0.24,1206.23,1833.47,454.89
2741,156,116,2023-04-25 04:00:00,7,0.28,1327.72,6691.71,1504.09
2742,139,162,2023-04-25 05:00:00,9,0.23,1253.01,8683.36,1000.52
2743,121,67,2023-04-25 06:00:00,9,0.29,884.16,5649.78,1312.4
2744,65,200,2023-04-25 07:00:00,6,0.06,583.57,3291.33,754.17
2745,107,31,2023-04-25 08:00:00,1,0.04,664.82,638.23,105.2
2746,147,75,2023-04-25 09:00:00,6,0.16,1764.28,8891.97,1975.44
2747,137,71,2023-04-25 10:00:00,5,0.25,1902.42,7134.08,1149.62
2748,411,66,2023-04-25 11:00:00,4,0.01,1976.06,7825.2,1047.69
2749,162,70,2023-04-25 12:00:00,6,0.3,475.6,1997.52,332.83
2750,428,41,2023-04-25 13:00:00,6,0.18,91.48,450.08,123.22
2751,452,191,2023-04-25 14:00:00,6,0.29,303.67,1293.63,189.06
2752,100,160,2023-04-25 15:00:00,2,0.11,62.45,111.16,16.78
2753,338,20,2023-04-25 16:00:00,7,0.14,672.25,4046.94,817.89
2754,399,185,2023-04-25 17:00:00,4,0.23,1260.79,3883.23,925.18
2755,307,178,2023-04-25 18:00:00,9,0.24,1391.38,9517.04,2223.71
2756,141,153,2023-04-25 19:00:00,2,0.07,301.3,560.42,30.79
2757,83,140,2023-04-25 20:00:00,5,0.28,1708.63,6151.07,1364.64
2758,177,199,2023-04-25 21:00:00,4,0.26,919.51,2721.75,442.66
2759,198,39,2023-04-25 22:00:00,9,0.01,97.58,869.44,157.39
2760,112,145,2023-04-25 23:00:00,4,0.04,1376.27,5284.88,1006.32
2761,56,45,2023-04-26 00:00:00,8,0.15,1607.63,10931.88,2546.36
2762,460,139,2023-04-26 01:00:00,8,0.14,1333.98,9177.78,2366.34
2763,179,70,2023-04-26 02:00:00,6,0.21,475.6,2254.34,476.94
2764,421,125,2023-04-26 03:00:00,6,0.03,479.36,2789.88,532.8
2765,401,151,2023-04-26 04:00:00,8,0.19,107.03,693.55,99.48
2766,186,91,2023-04-26 05:00:00,9,0.18,732.74,5407.62,456.78
2767,471,70,2023-04-26 06:00:00,5,0.07,475.6,2211.54,640.56
2768,218,166,2023-04-26 07:00:00,1,0.16,1286.31,1080.5,178.78
2769,413,130,2023-04-26 08:00:00,1,0.07,987.14,918.04,175.85
2770,417,84,2023-04-26 09:00:00,2,0.04,1235.09,2371.37,563.84
2771,316,89,2023-04-26 10:00:00,5,0.17,413.55,1716.23,115.16
2772,475,79,2023-04-26 11:00:00,4,0.29,375.72,1067.04,281.43
2773,217,113,2023-04-26 12:00:00,1,0.07,1913.52,1779.57,443.57
2774,120,93,2023-04-26 13:00:00,4,0.11,1939.75,6905.51,1682.23
2775,439,72,2023-04-26 14:00:00,4,0.08,1583.37,5826.8,323.36
2776,394,165,2023-04-26 15:00:00,4,0.08,556.62,2048.36,372.04
2777,175,49,2023-04-26 16:00:00,1,0.12,833.77,733.72,46.64
2778,23,52,2023-04-26 17:00:00,9,0.21,1753.67,12468.59,2340.58
2779,213,33,2023-04-26 18:00:00,3,0.01,1591.91,4727.97,1085.6
2780,405,22,2023-04-26 19:00:00,4,0.29,122.16,346.93,27.91
2781,235,114,2023-04-26 20:00:00,5,0.01,1731.15,8569.19,1917.11
2782,13,133,2023-04-26 21:00:00,7,0.26,728.23,3772.23,612.55
2783,101,18,2023-04-26 22:00:00,6,0.27,1730.98,7581.69,1917.32
2784,417,166,2023-04-26 23:00:00,5,0.16,1286.31,5402.5,990.8
2785,24,118,2023-04-27 00:00:00,8,0.04,219.62,1686.68,226.07
2786,364,117,2023-04-27 01:00:00,1,0.17,1124.17,933.06,124.1
2787,11,37,2023-04-27 02:00:00,7,0.19,1250.93,7092.77,1946.05
2788,273,64,2023-04-27 03:00:00,6,0.26,132.08,586.44,95.72
2789,452,138,2023-04-27 04:00:00,5,0.17,1604.98,6660.67,1008.68
2790,431,79,2023-04-27 05:00:00,7,0.12,375.72,2314.44,138.79
2791,281,170,2023-04-27 06:00:00,3,0.25,1534.0,3451.5,486.94
2792,94,123,2023-04-27 07:00:00,1,0.29,1016.96,722.04,189.47
2793,201,176,2023-04-27 08:00:00,9,0.19,249.89,1821.7,437.66
2794,21,44,2023-04-27 09:00:00,2,0.26,1881.18,2784.15,292.97
2795,340,82,2023-04-27 10:00:00,3,0.18,1888.33,4645.29,711.96
2796,467,87,2023-04-27 11:00:00,8,0.21,394.23,2491.53,247.02
2797,211,16,2023-04-27 12:00:00,9,0.21,1891.32,13447.29,3880.27
2798,140,54,2023-04-27 13:00:00,3,0.21,1548.13,3669.07,732.09
2799,293,102,2023-04-27 14:00:00,6,0.1,1640.87,8860.7,2114.06
2800,298,163,2023-04-27 15:00:00,7,0.17,1963.31,11406.83,2605.91
2801,401,98,2023-04-27 16:00:00,1,0.18,822.67,674.59,181.08
2802,101,156,2023-04-27 17:00:00,7,0.09,363.48,2315.37,665.28
2803,304,2,2023-04-27 18:00:00,4,0.1,481.36,1732.9,100.7
2804,359,94,2023-04-27 19:00:00,5,0.23,1773.38,6827.51,2006.1
2805,28,141,2023-04-27 20:00:00,8,0.17,1741.22,11561.7,3094.32
2806,41,169,2023-04-27 21:00:00,4,0.04,258.61,993.06,144.73
2807,355,59,2023-04-27 22:00:00,4,0.25,265.42,796.26,206.44
2808,303,69,2023-04-27 23:00:00,8,0.26,1375.31,8141.84,1906.33
2809,496,119,2023-04-28 00:00:00,5,0.14,846.48,3639.86,903.7
2810,146,92,2023-04-28 01:00:00,6,0.06,162.79,918.14,96.56
2811,256,181,2023-04-28 02:00:00,5,0.28,1430.94,5151.38,1092.82
2812,462,45,2023-04-28 03:00:00,1,0.26,1607.63,1189.65,67.19
2813,227,148,2023-04-28 04:00:00,7,0.07,359.28,2338.91,612.93
2814,236,24,2023-04-28 05:00:00,6,0.03,498.52,2901.39,834.91
2815,361,189,2023-04-28 06:00:00,2,0.13,1939.31,3374.4,727.29
2816,380,91,2023-04-28 07:00:00,7,0.2,732.74,4103.34,731.08
2817,455,94,2023-04-28 08:00:00,6,0.05,1773.38,10108.27,2339.38
2818,489,58,2023-04-28 09:00:00,5,0.15,515.62,2191.38,288.36
2819,13,155,2023-04-28 10:00:00,8,0.13,1499.84,10438.89,2156.64
2820,210,154,2023-04-28 11:00:00,5,0.27,703.48,2567.7,589.91
2821,229,128,2023-04-28 12:00:00,2,0.13,1709.85,2975.14,254.88
2822,397,7,2023-04-28 13:00:00,6,0.16,1854.23,9345.32,794.51
2823,100,170,2023-04-28 14:00:00,1,0.29,1534.0,1089.14,249.45
2824,31,47,2023-04-28 15:00:00,5,0.09,733.89,3339.2,527.41
2825,386,53,2023-04-28 16:00:00,6,0.09,1968.96,10750.52,2927.37
2826,16,187,2023-04-28 17:00:00,7,0.24,1749.5,9307.34,1191.2
2827,137,38,2023-04-28 18:00:00,2,0.08,504.27,927.86,56.24
2828,329,197,2023-04-28 19:00:00,1,0.25,1552.29,1164.22,247.36
2829,166,53,2023-04-28 20:00:00,6,0.03,1968.96,11459.35,2533.2
2830,459,143,2023-04-28 21:00:00,3,0.03,1682.18,4895.14,922.23
2831,310,154,2023-04-28 22:00:00,5,0.27,703.48,2567.7,567.03
2832,440,48,2023-04-28 23:00:00,2,0.16,1546.02,2597.31,469.95
2833,470,95,2023-04-29 00:00:00,1,0.22,1859.12,1450.11,323.6
2834,481,147,2023-04-29 01:00:00,1,0.07,1517.8,1411.55,86.08
2835,100,137,2023-04-29 02:00:00,4,0.05,1763.33,6700.65,952.16
2836,109,64,2023-04-29 03:00:00,2,0.25,132.08,198.12,20.35
2837,343,93,2023-04-29 04:00:00,1,0.11,1939.75,1726.38,129.19
2838,173,182,2023-04-29 05:00:00,6,0.14,181.33,935.66,101.54
2839,237,125,2023-04-29 06:00:00,4,0.01,479.36,1898.27,185.7
2840,162,179,2023-04-29 07:00:00,7,0.12,182.28,1122.84,329.31
2841,393,39,2023-04-29 08:00:00,6,0.23,97.58,450.82,54.84
2842,216,4,2023-04-29 09:00:00,5,0.25,1890.92,7090.95,763.98
2843,264,126,2023-04-29 10:00:00,2,0.21,1382.35,2184.11,565.07
2844,263,3,2023-04-29 11:00:00,5,0.21,1975.95,7805.0,1208.05
2845,292,64,2023-04-29 12:00:00,9,0.15,132.08,1010.41,156.98
2846,274,29,2023-04-29 13:00:00,9,0.16,1463.3,11062.55,1779.94
2847,3,116,2023-04-29 14:00:00,2,0.22,1327.72,2071.24,319.25
2848,28,11,2023-04-29 15:00:00,7,0.07,116.19,756.4,99.57
2849,326,97,2023-04-29 16:00:00,4,0.07,389.1,1447.45,175.99
2850,492,102,2023-04-29 17:00:00,3,0.28,1640.87,3544.28,958.69
2851,428,186,2023-04-29 18:00:00,1,0.01,139.2,137.81,12.46
2852,149,155,2023-04-29 19:00:00,3,0.04,1499.84,4319.54,411.5
2853,28,21,2023-04-29 20:00:00,9,0.17,1666.39,12447.93,2401.58
2854,488,39,2023-04-29 21:00:00,9,0.22,97.58,685.01,93.1
2855,310,102,2023-04-29 22:00:00,7,0.16,1640.87,9648.32,1499.18
2856,438,46,2023-04-29 23:00:00,3,0.11,1995.97,5329.24,1341.03
2857,65,66,2023-04-30 00:00:00,3,0.29,1976.06,4209.01,1161.3
2858,356,91,2023-04-30 01:00:00,4,0.21,732.74,2315.46,573.4
2859,21,164,2023-04-30 02:00:00,7,0.25,1282.04,6730.71,731.84
2860,252,111,2023-04-30 03:00:00,7,0.01,302.55,2096.67,618.5
2861,235,82,2023-04-30 04:00:00,2,0.07,1888.33,3512.29,494.51
2862,227,123,2023-04-30 05:00:00,5,0.11,1016.96,4525.47,417.55
2863,13,193,2023-04-30 06:00:00,7,0.05,97.94,651.3,113.9
2864,313,191,2023-04-30 07:00:00,7,0.02,303.67,2083.18,481.88
2865,49,99,2023-04-30 08:00:00,6,0.07,1528.57,8529.42,604.03
2866,118,35,2023-04-30 09:00:00,8,0.16,1270.49,8537.69,1780.72
2867,54,159,2023-04-30 10:00:00,3,0.21,1039.56,2463.76,651.71
2868,138,156,2023-04-30 11:00:00,1,0.23,363.48,279.88,32.31
2869,53,103,2023-04-30 12:00:00,3,0.01,487.66,1448.35,323.39
2870,44,129,2023-04-30 13:00:00,2,0.13,1015.54,1767.04,265.02
2871,303,25,2023-04-30 14:00:00,2,0.04,285.11,547.41,84.05
2872,53,43,2023-04-30 15:00:00,2,0.13,1081.43,1881.69,226.19
2873,74,84,2023-04-30 16:00:00,5,0.13,1235.09,5372.64,1107.29
2874,46,195,2023-04-30 17:00:00,1,0.15,681.04,578.88,81.19
2875,13,191,2023-04-30 18:00:00,4,0.27,303.67,886.72,228.53
2876,165,51,2023-04-30 19:00:00,5,0.24,1273.64,4839.83,1407.07
2877,102,130,2023-04-30 20:00:00,2,0.19,987.14,1599.17,453.8
2878,280,126,2023-04-30 21:00:00,5,0.27,1382.35,5045.58,458.05
2879,258,192,2023-04-30 22:00:00,4,0.2,1528.61,4891.55,261.93
2880,470,69,2023-04-30 23:00:00,8,0.25,1375.31,8251.86,1317.14
2881,337,9,2023-05-01 00:00:00,1,0.17,1157.49,960.72,223.1
2882,356,2,2023-05-01 01:00:00,5,0.16,481.36,2021.71,595.12
2883,398,162,2023-05-01 02:00:00,1,0.22,1253.01,977.35,240.29
2884,138,188,2023-05-01 03:00:00,4,0.01,1948.3,7715.27,1505.54
2885,163,189,2023-05-01 04:00:00,8,0.21,1939.31,12256.44,693.57
2886,409,159,2023-05-01 05:00:00,1,0.28,1039.56,748.48,191.9
2887,387,10,2023-05-01 06:00:00,2,0.21,1835.2,2899.62,273.39
2888,111,114,2023-05-01 07:00:00,1,0.01,1731.15,1713.84,109.52
2889,102,76,2023-05-01 08:00:00,7,0.11,1892.23,11788.59,3095.56
2890,17,164,2023-05-01 09:00:00,2,0.24,1282.04,1948.7,373.3
2891,268,85,2023-05-01 10:00:00,1,0.29,1049.74,745.32,61.22
2892,182,49,2023-05-01 11:00:00,6,0.11,833.77,4452.33,652.87
2893,372,70,2023-05-01 12:00:00,6,0.25,475.6,2140.2,152.78
2894,24,177,2023-05-01 13:00:00,2,0.26,1877.6,2778.85,582.18
2895,29,131,2023-05-01 14:00:00,1,0.04,1205.2,1156.99,139.54
2896,171,133,2023-05-01 15:00:00,3,0.25,728.23,1638.52,436.7
2897,409,189,2023-05-01 16:00:00,5,0.1,1939.31,8726.9,1216.96
2898,228,90,2023-05-01 17:00:00,6,0.18,1570.19,7725.33,1341.57
2899,378,26,2023-05-01 18:00:00,3,0.16,200.06,504.15,33.21
2900,188,72,2023-05-01 19:00:00,9,0.2,1583.37,11400.26,1355.47
2901,346,5,2023-05-01 20:00:00,5,0.22,126.88,494.83,108.46
2902,230,15,2023-05-01 21:00:00,2,0.13,1943.56,3381.79,791.56
2903,321,123,2023-05-01 22:00:00,6,0.27,1016.96,4454.28,493.11
2904,340,144,2023-05-01 23:00:00,8,0.24,1410.07,8573.23,1508.5
2905,119,1,2023-05-02 00:00:00,6,0.24,1004.38,4579.97,1165.07
2906,156,144,2023-05-02 01:00:00,4,0.14,1410.07,4850.64,703.23
2907,272,165,2023-05-02 02:00:00,6,0.01,556.62,3306.32,275.89
2908,175,3,2023-05-02 03:00:00,8,0.15,1975.95,13436.46,2122.53
2909,465,180,2023-05-02 04:00:00,8,0.27,636.88,3719.38,744.46
2910,104,47,2023-05-02 05:00:00,2,0.06,733.89,1379.71,71.54
2911,92,95,2023-05-02 06:00:00,8,0.29,1859.12,10559.8,1448.19
2912,186,13,2023-05-02 07:00:00,6,0.24,629.83,2872.02,579.74
2913,460,120,2023-05-02 08:00:00,2,0.21,776.74,1227.25,353.42
2914,283,55,2023-05-02 09:00:00,1,0.2,864.65,691.72,105.24
2915,181,149,2023-05-02 10:00:00,6,0.18,1767.7,8697.08,789.2
2916,170,66,2023-05-02 11:00:00,7,0.22,1976.06,10789.29,1980.43
2917,187,182,2023-05-02 12:00:00,5,0.13,181.33,788.79,95.79
2918,175,155,2023-05-02 13:00:00,8,0.25,1499.84,8999.04,933.15
2919,222,166,2023-05-02 14:00:00,9,0.21,1286.31,9145.66,1807.19
2920,233,90,2023-05-02 15:00:00,4,0.23,1570.19,4836.19,1349.16
2921,162,186,2023-05-02 16:00:00,7,0.24,139.2,740.54,191.66
2922,421,62,2023-05-02 17:00:00,8,0.03,627.8,4871.73,465.61
2923,134,102,2023-05-02 18:00:00,6,0.02,1640.87,9648.32,2329.78
2924,391,174,2023-05-02 19:00:00,2,0.24,1283.61,1951.09,209.68
2925,480,139,2023-05-02 20:00:00,7,0.08,1333.98,8590.83,1053.88
2926,224,200,2023-05-02 21:00:00,9,0.17,583.57,4359.27,1220.65
2927,153,8,2023-05-02 22:00:00,5,0.13,402.12,1749.22,485.87
2928,33,97,2023-05-02 23:00:00,2,0.01,389.1,770.42,71.0
2929,55,117,2023-05-03 00:00:00,4,0.01,1124.17,4451.71,294.03
2930,442,199,2023-05-03 01:00:00,3,0.25,919.51,2068.9,255.05
2931,7,64,2023-05-03 02:00:00,4,0.18,132.08,433.22,84.67
2932,244,21,2023-05-03 03:00:00,7,0.16,1666.39,9798.37,2637.95
2933,313,200,2023-05-03 04:00:00,8,0.28,583.57,3361.36,267.93
2934,126,115,2023-05-03 05:00:00,1,0.05,1628.56,1547.13,237.86
2935,12,191,2023-05-03 06:00:00,8,0.08,303.67,2235.01,263.59
2936,16,85,2023-05-03 07:00:00,5,0.23,1049.74,4041.5,217.16
2937,208,192,2023-05-03 08:00:00,7,0.23,1528.61,8239.21,2036.0
2938,43,20,2023-05-03 09:00:00,1,0.12,672.25,591.58,149.86
2939,373,8,2023-05-03 10:00:00,2,0.29,402.12,571.01,60.13
2940,484,58,2023-05-03 11:00:00,1,0.28,515.62,371.25,32.6
2941,461,46,2023-05-03 12:00:00,5,0.0,1995.97,9979.85,859.67
2942,135,31,2023-05-03 13:00:00,6,0.05,664.82,3789.47,629.0
2943,228,93,2023-05-03 14:00:00,9,0.25,1939.75,13093.31,1461.53
2944,111,9,2023-05-03 15:00:00,8,0.1,1157.49,8333.93,1482.1
2945,307,15,2023-05-03 16:00:00,7,0.03,1943.56,13196.77,1929.54
2946,457,94,2023-05-03 17:00:00,5,0.24,1773.38,6738.84,692.23
2947,160,154,2023-05-03 18:00:00,3,0.14,703.48,1814.98,431.6
2948,331,138,2023-05-03 19:00:00,9,0.15,1604.98,12278.1,1075.45
2949,264,29,2023-05-03 20:00:00,5,0.06,1463.3,6877.51,1717.49
2950,225,80,2023-05-03 21:00:00,3,0.2,1982.78,4758.67,905.87
2951,471,36,2023-05-03 22:00:00,3,0.17,1777.66,4426.37,1142.04
2952,217,84,2023-05-03 23:00:00,3,0.06,1235.09,3482.95,178.29
2953,456,109,2023-05-04 00:00:00,6,0.1,1761.05,9509.67,2256.62
2954,45,118,2023-05-04 01:00:00,1,0.18,219.62,180.09,11.32
2955,214,37,2023-05-04 02:00:00,4,0.28,1250.93,3602.68,1035.86
2956,59,86,2023-05-04 03:00:00,8,0.28,499.81,2878.91,649.73
2957,132,71,2023-05-04 04:00:00,3,0.09,1902.42,5193.61,675.39
2958,104,151,2023-05-04 05:00:00,5,0.22,107.03,417.42,54.25
2959,195,169,2023-05-04 06:00:00,2,0.23,258.61,398.26,105.69
2960,413,93,2023-05-04 07:00:00,2,0.24,1939.75,2948.42,812.91
2961,489,80,2023-05-04 08:00:00,7,0.17,1982.78,11519.95,3143.72
2962,157,102,2023-05-04 09:00:00,3,0.0,1640.87,4922.61,1241.41
2963,98,156,2023-05-04 10:00:00,5,0.23,363.48,1399.4,356.51
2964,226,176,2023-05-04 11:00:00,3,0.03,249.89,727.18,140.49
2965,412,166,2023-05-04 12:00:00,6,0.04,1286.31,7409.15,422.75
2966,205,159,2023-05-04 13:00:00,3,0.18,1039.56,2557.32,183.34
2967,79,14,2023-05-04 14:00:00,8,0.3,1852.57,10374.39,2203.4
2968,124,117,2023-05-04 15:00:00,2,0.07,1124.17,2090.96,314.25
2969,471,73,2023-05-04 16:00:00,3,0.19,224.35,545.17,104.58
2970,428,91,2023-05-04 17:00:00,8,0.09,732.74,5334.35,574.88
2971,218,90,2023-05-04 18:00:00,8,0.27,1570.19,9169.91,1947.27
2972,4,29,2023-05-04 19:00:00,1,0.18,1463.3,1199.91,132.84
2973,90,179,2023-05-04 20:00:00,8,0.06,182.28,1370.75,226.45
2974,104,49,2023-05-04 21:00:00,2,0.08,833.77,1534.14,260.31
2975,393,171,2023-05-04 22:00:00,7,0.13,1105.47,6732.31,635.64
2976,119,72,2023-05-04 23:00:00,6,0.04,1583.37,9120.21,2453.81
2977,133,133,2023-05-05 00:00:00,2,0.02,728.23,1427.33,259.0
2978,312,42,2023-05-05 01:00:00,5,0.2,1755.67,7022.68,1872.92
2979,96,135,2023-05-05 02:00:00,7,0.12,1153.18,7103.59,821.42
2980,468,42,2023-05-05 03:00:00,8,0.22,1755.67,10955.38,1019.77
2981,434,164,2023-05-05 04:00:00,3,0.03,1282.04,3730.74,203.34
2982,331,105,2023-05-05 05:00:00,1,0.18,1097.1,899.62,66.09
2983,143,27,2023-05-05 06:00:00,7,0.13,1407.76,8573.26,744.74
2984,288,58,2023-05-05 07:00:00,5,0.02,515.62,2526.54,176.13
2985,28,46,2023-05-05 08:00:00,5,0.16,1995.97,8383.07,2298.8
2986,278,66,2023-05-05 09:00:00,7,0.02,1976.06,13555.77,3766.6
2987,233,25,2023-05-05 10:00:00,1,0.25,285.11,213.83,60.8
2988,17,73,2023-05-05 11:00:00,8,0.19,224.35,1453.79,421.55
2989,59,117,2023-05-05 12:00:00,5,0.17,1124.17,4665.31,806.91
2990,90,155,2023-05-05 13:00:00,8,0.04,1499.84,11518.77,2102.25
2991,492,129,2023-05-05 14:00:00,5,0.09,1015.54,4620.71,382.17
2992,199,87,2023-05-05 15:00:00,7,0.15,394.23,2345.67,197.65
2993,362,74,2023-05-05 16:00:00,3,0.19,864.28,2100.2,510.75
2994,441,170,2023-05-05 17:00:00,2,0.05,1534.0,2914.6,769.26
2995,26,180,2023-05-05 18:00:00,6,0.0,636.88,3821.28,940.72
2996,25,153,2023-05-05 19:00:00,5,0.1,301.3,1355.85,350.68
2997,394,182,2023-05-05 20:00:00,9,0.14,181.33,1403.49,167.22
2998,301,125,2023-05-05 21:00:00,4,0.06,479.36,1802.39,300.13
2999,339,67,2023-05-05 22:00:00,3,0.15,884.16,2254.61,371.56
3000,267,6,2023-05-05 23:00:00,9,0.1,1425.87,11549.55,3451.25
3001,461,125,2023-05-06 00:00:00,8,0.14,479.36,3298.0,947.5
3002,181,58,2023-05-06 01:00:00,6,0.1,515.62,2784.35,555.82
3003,456,70,2023-05-06 02:00:00,1,0.19,475.6,385.24,32.55
3004,360,53,2023-05-06 03:00:00,1,0.01,1968.96,1949.27,223.48
3005,68,66,2023-05-06 04:00:00,6,0.05,1976.06,11263.54,1587.49
3006,495,58,2023-05-06 05:00:00,3,0.13,515.62,1345.77,361.07
3007,351,82,2023-05-06 06:00:00,3,0.11,1888.33,5041.84,467.17
3008,412,87,2023-05-06 07:00:00,6,0.12,394.23,2081.53,218.43
3009,459,2,2023-05-06 08:00:00,3,0.24,481.36,1097.5,150.74
3010,491,150,2023-05-06 09:00:00,6,0.27,1750.09,7665.39,2159.55
3011,321,37,2023-05-06 10:00:00,5,0.07,1250.93,5816.82,1023.49
3012,49,148,2023-05-06 11:00:00,4,0.25,359.28,1077.84,228.19
3013,175,103,2023-05-06 12:00:00,8,0.14,487.66,3355.1,492.55
3014,52,24,2023-05-06 13:00:00,2,0.08,498.52,917.28,89.1
3015,102,112,2023-05-06 14:00:00,7,0.3,1783.06,8736.99,923.5
3016,216,65,2023-05-06 15:00:00,4,0.25,84.85,254.55,63.81
3017,438,193,2023-05-06 16:00:00,2,0.3,97.94,137.12,37.48
3018,188,129,2023-05-06 17:00:00,7,0.05,1015.54,6753.34,1170.14
3019,57,117,2023-05-06 18:00:00,1,0.04,1124.17,1079.2,150.28
3020,47,116,2023-05-06 19:00:00,4,0.15,1327.72,4514.25,1137.4
3021,159,105,2023-05-06 20:00:00,9,0.19,1097.1,7997.86,1745.72
3022,489,3,2023-05-06 21:00:00,4,0.05,1975.95,7508.61,452.16
3023,174,46,2023-05-06 22:00:00,3,0.26,1995.97,4431.05,610.09
3024,242,55,2023-05-06 23:00:00,2,0.16,864.65,1452.61,320.36
3025,282,75,2023-05-07 00:00:00,3,0.12,1764.28,4657.7,900.89
3026,241,192,2023-05-07 01:00:00,1,0.18,1528.61,1253.46,369.17
3027,370,45,2023-05-07 02:00:00,8,0.19,1607.63,10417.44,2776.55
3028,5,154,2023-05-07 03:00:00,1,0.01,703.48,696.45,45.22
3029,84,77,2023-05-07 04:00:00,3,0.3,961.43,2019.0,467.28
3030,308,193,2023-05-07 05:00:00,3,0.11,97.94,261.5,35.06
3031,361,24,2023-05-07 06:00:00,2,0.02,498.52,977.1,215.47
3032,459,35,2023-05-07 07:00:00,5,0.26,1270.49,4700.81,960.4
3033,248,24,2023-05-07 08:00:00,3,0.3,498.52,1046.89,184.0
3034,54,28,2023-05-07 09:00:00,3,0.24,712.76,1625.09,427.78
3035,161,16,2023-05-07 10:00:00,8,0.26,1891.32,11196.61,2543.56
3036,434,59,2023-05-07 11:00:00,4,0.19,265.42,859.96,234.24
3037,422,182,2023-05-07 12:00:00,4,0.28,181.33,522.23,62.88
3038,411,144,2023-05-07 13:00:00,3,0.01,1410.07,4187.91,573.88
3039,226,15,2023-05-07 14:00:00,1,0.23,1943.56,1496.54,307.52
3040,15,11,2023-05-07 15:00:00,8,0.2,116.19,743.62,216.85
3041,224,193,2023-05-07 16:00:00,1,0.01,97.94,96.96,13.86
3042,61,79,2023-05-07 17:00:00,7,0.16,375.72,2209.23,128.3
3043,122,115,2023-05-07 18:00:00,5,0.15,1628.56,6921.38,1117.61
3044,277,68,2023-05-07 19:00:00,4,0.21,799.44,2526.23,469.83
3045,46,43,2023-05-07 20:00:00,4,0.02,1081.43,4239.21,1060.85
3046,453,69,2023-05-07 21:00:00,8,0.24,1375.31,8361.88,1941.21
3047,390,141,2023-05-07 22:00:00,6,0.04,1741.22,10029.43,2920.23
3048,294,138,2023-05-07 23:00:00,1,0.13,1604.98,1396.33,343.04
3049,62,75,2023-05-08 00:00:00,8,0.26,1764.28,10444.54,1301.99
3050,86,103,2023-05-08 01:00:00,2,0.17,487.66,809.52,170.28
3051,446,41,2023-05-08 02:00:00,6,0.11,91.48,488.5,106.52
3052,210,178,2023-05-08 03:00:00,9,0.01,1391.38,12397.2,3713.02
3053,78,199,2023-05-08 04:00:00,1,0.2,919.51,735.61,62.29
3054,202,59,2023-05-08 05:00:00,6,0.3,265.42,1114.76,109.06
3055,302,39,2023-05-08 06:00:00,8,0.27,97.58,569.87,50.65
3056,397,3,2023-05-08 07:00:00,2,0.22,1975.95,3082.48,608.07
3057,223,7,2023-05-08 08:00:00,5,0.03,1854.23,8993.02,753.84
3058,222,49,2023-05-08 09:00:00,6,0.07,833.77,4652.44,995.63
3059,3,26,2023-05-08 10:00:00,5,0.06,200.06,940.28,235.96
3060,478,161,2023-05-08 11:00:00,3,0.11,609.72,1627.95,257.54
3061,6,101,2023-05-08 12:00:00,4,0.07,350.1,1302.37,247.67
3062,93,176,2023-05-08 13:00:00,7,0.07,249.89,1626.78,452.54
3063,8,79,2023-05-08 14:00:00,4,0.19,375.72,1217.33,234.2
3064,428,2,2023-05-08 15:00:00,9,0.1,481.36,3899.02,398.29
3065,493,127,2023-05-08 16:00:00,2,0.2,198.46,317.54,43.12
3066,235,199,2023-05-08 17:00:00,5,0.28,919.51,3310.24,603.99
3067,108,160,2023-05-08 18:00:00,8,0.19,62.45,404.68,35.9
3068,161,132,2023-05-08 19:00:00,5,0.23,1658.13,6383.8,1296.74
3069,209,20,2023-05-08 20:00:00,8,0.23,672.25,4141.06,1241.54
3070,240,117,2023-05-08 21:00:00,8,0.1,1124.17,8094.02,1725.11
3071,331,164,2023-05-08 22:00:00,9,0.0,1282.04,11538.36,1651.17
3072,333,32,2023-05-08 23:00:00,6,0.02,1102.01,6479.82,861.41
3073,50,28,2023-05-09 00:00:00,4,0.08,712.76,2622.96,742.04
3074,11,77,2023-05-09 01:00:00,3,0.21,961.43,2278.59,610.39
3075,351,1,2023-05-09 02:00:00,5,0.27,1004.38,3665.99,616.21
